usgs_id,ocean_class,dist_to_coast_km
iscgem610587708,transitional,92.123
iscgem610587689,transitional,92.066
iscgem611020952,transitional,65.704
iscgem610587248,continental,48.564
iscgem606950944,continental,42.711
iscgem611020873,transitional,53.958
iscgem610587229,continental,46.054
iscgem606858496,oceanic,290.84
iscgem606858336,transitional,194.744
iscgem611572454,transitional,50.495
iscgem606843606,continental,38.755
iscgem610586851,transitional,190.145
iscgem606843704,transitional,112.257
iscgem610586569,oceanic,597.06
iscgem610586486,transitional,71.088
iscgem610586404,continental,5.714
iscgem610586348,transitional,53.344
iscgem610586334,oceanic,515.94
iscgem606732767,continental,41.585
iscgem608402324,transitional,110.425
iscgem606760333,transitional,52.805
iscgem611581290,transitional,111.939
iscgem606733224,continental,6.807
iscgem610586175,oceanic,398.81
iscgem606634885,oceanic,623.15
iscgem610579343,oceanic,210.28
iscgem610578772,oceanic,594.733
iscgem606503517,continental,40.795
iscgem610574915,oceanic,245.576
iscgem606419074,oceanic,709.511
iscgem606411964,continental,17.301
iscgem610574490,transitional,65.601
iscgem608396645,transitional,51.017
iscgem610574412,transitional,70.55
iscgem606502838,continental,19.065
iscgem606335395,transitional,64.629
iscgem610574254,oceanic,442.545
iscgem610574133,continental,22.249
iscgem611078990,continental,21.147
iscgem605673645,oceanic,1797.166
iscgem610574007,continental,15.428
iscgem610573903,continental,26.173
iscgem605660604,continental,30.724
iscgem610573832,continental,39.059
iscgem608459961,continental,33.221
iscgem605652201,transitional,143.325
iscgem610573502,continental,23.036
iscgem605640197,continental,28.626
iscgem610573464,transitional,154.939
iscgem606335020,continental,47.258
iscgem610573376,continental,3.942
iscgem610573069,transitional,104.463
iscgem610573013,transitional,116.328
iscgem610572980,transitional,58.445
iscgem610572978,transitional,67.987
iscgem605505323,continental,7.661
iscgem605504658,oceanic,1095.861
iscgem605399805,oceanic,609.294
iscgem605477810,continental,23.119
iscgem610572650,oceanic,441.01
iscgem610572531,transitional,57.152
iscgem610572397,continental,17.308
iscgem605273887,continental,9.686
iscgem605246940,continental,32.252
iscgem610572301,transitional,57.055
iscgem610785807,oceanic,247.607
iscgem610572079,oceanic,617.802
iscgem610572067,oceanic,280.312
iscgem610785789,oceanic,947.613
iscgem610785780,transitional,193.155
iscgem610639906,continental,47.744
iscgem605131010,oceanic,1459.952
iscgem610642399,transitional,125.161
iscgem605100302,continental,18.27
iscgem605100295,oceanic,282.19
iscgem605099589,continental,20.819
iscgem606920342,transitional,65.135
iscgem605136088,oceanic,210.262
iscgem604851249,transitional,114.781
iscgem608459519,continental,21.684
iscgem605154384,continental,29.44
iscgem604848449,oceanic,345.213
iscgem604828373,transitional,142.456
iscgem604826038,transitional,89.774
iscgem605136000,oceanic,650.535
iscgem610571023,transitional,138.537
iscgem604793643,oceanic,252.13
iscgem604793429,transitional,63.488
iscgem605141863,continental,25.852
iscgem604773803,continental,38.757
iscgem604772921,oceanic,377.784
iscgem604767597,transitional,83.547
iscgem609548669,transitional,66.369
iscgem604785796,continental,40.767
iscgem604767575,transitional,52.615
iscgem604767570,transitional,67.688
iscgem610146386,transitional,175.002
iscgem610146243,transitional,148.453
iscgem604785689,transitional,72.98
iscgem606918380,transitional,144.924
iscgem604760177,transitional,146.465
iscgem604760173,transitional,123.883
iscgem604760168,transitional,97.113
iscgem604785666,transitional,93.169
iscgem604760164,transitional,109.537
iscgem604785646,transitional,173.191
iscgem604725998,oceanic,1523.147
iscgem604664364,continental,13.917
iscgem610416360,oceanic,353.075
iscgem604650993,oceanic,655.077
iscgem604634206,oceanic,332.251
iscgem604583965,oceanic,761.963
iscgem604583704,continental,20.899
iscgem604583685,continental,22.859
iscgem604583496,continental,7.052
iscgem604682097,continental,30.841
iscgem604544510,transitional,56.04
iscgem604541338,transitional,65.807
iscgem604682050,continental,43.403
iscgem604514202,oceanic,689.895
iscgem604513336,continental,7.382
iscgem604682031,oceanic,387.4
iscgem604512323,oceanic,337.869
iscgem604582406,oceanic,1111.897
iscgem604514019,transitional,116.699
iscgem604502348,continental,23.648
iscgem604513967,continental,38.967
iscgem604464491,continental,39.798
iscgem604513952,transitional,54.423
iscgem604462903,transitional,65.375
iscgem604513943,continental,1.812
iscgem604462078,continental,33.535
iscgem604455971,continental,25.089
iscgem604513918,continental,33.451
iscgem604453083,continental,3.604
iscgem604513902,continental,9.743
iscgem604452785,continental,17.433
iscgem604452697,continental,41.443
iscgem610240376,transitional,131.663
iscgem604513889,continental,32.66
iscgem604452070,continental,45.192
iscgem604451433,transitional,78.213
iscgem604451431,transitional,193.222
iscgem604425796,transitional,84.833
iscgem604399530,transitional,87.288
iscgem604399091,transitional,92.295
iscgem604399088,transitional,89.94
iscgem607727143,continental,42.704
iscgem610102185,transitional,84.408
iscgem610098947,oceanic,275.834
iscgem604187156,transitional,79.877
iscgem604187018,transitional,59.851
iscgem610098741,continental,43.405
iscgem604162382,transitional,61.271
iscgem604162227,transitional,85.637
iscgem606813501,oceanic,399.952
iscgem604161833,oceanic,225.572
iscgem604156129,transitional,199.851
iscgem604108429,continental,9.007
iscgem604107857,continental,5.822
iscgem604106465,oceanic,279.421
iscgem604400585,oceanic,512.198
iscgem604087249,continental,15.919
iscgem604085372,transitional,122.245
iscgem608355582,oceanic,262.673
iscgem604056093,transitional,102.838
iscgem604043291,oceanic,2140.091
iscgem604037141,oceanic,341.964
iscgem609925551,oceanic,223.762
iscgem604062322,continental,19.402
iscgem604028223,transitional,151.325
iscgem609700773,oceanic,212.984
iscgem604007560,oceanic,252.966
iscgem604055705,continental,8.181
iscgem604055704,continental,22.385
iscgem603956355,transitional,92.233
iscgem604060577,oceanic,227.144
iscgem603861057,continental,39.503
iscgem603834082,transitional,80.015
iscgem603823975,oceanic,243.936
iscgem603823965,continental,37.237
iscgem606907619,transitional,61.414
iscgem603824898,continental,22.37
iscgem603797981,transitional,60.975
iscgem603797971,transitional,73.744
iscgem603794680,continental,42.011
iscgem603824875,continental,43.586
iscgem603788612,continental,44.805
iscgem603782753,transitional,90.035
iscgem603768165,continental,29.297
iscgem603824830,transitional,84.874
iscgem609095356,oceanic,507.605
iscgem609078666,transitional,79.056
iscgem603764109,transitional,58.914
iscgem609078601,transitional,99.397
iscgem603770052,continental,29.7
iscgem603750265,continental,7.247
iscgem609095279,continental,43.007
iscgem609078498,oceanic,636.237
iscgem609096383,continental,47.939
iscgem603734159,transitional,80.552
iscgem603517938,continental,15.004
iscgem603988736,transitional,124.818
iscgem603516211,continental,22.028
iscgem603503926,oceanic,538.704
iscgem603503050,transitional,102.025
iscgem609059670,oceanic,340.471
iscgem608607960,transitional,84.15
iscgem608607944,continental,34.359
iscgem608458290,oceanic,309.104
iscgem609059456,transitional,66.004
iscgem609059383,transitional,69.069
iscgem609059318,transitional,56.457
iscgem609059260,transitional,143.266
iscgem608607284,transitional,77.436
iscgem609059160,transitional,69.274
iscgem608607254,continental,11.499
iscgem608458267,oceanic,342.362
iscgem603378547,continental,23.726
iscgem603369359,transitional,72.881
iscgem608588145,transitional,58.518
iscgem603366810,transitional,81.802
iscgem608161661,transitional,174.809
iscgem608588091,transitional,79.731
iscgem603337743,continental,13.335
iscgem604020963,transitional,55.733
iscgem608161323,continental,19.829
iscgem608161305,oceanic,369.388
iscgem604020958,continental,32.594
iscgem604020957,transitional,67.621
iscgem608441212,continental,24.447
iscgem608441202,oceanic,379.529
iscgem608441186,continental,24.353
iscgem603306074,continental,43.069
iscgem603285344,transitional,58.633
iscgem603210636,transitional,102.673
iscgem603179557,continental,46.416
iscgem603179116,oceanic,733.35
iscgem603308099,transitional,66.788
iscgem603173687,continental,33.763
iscgem607922711,continental,19.367
iscgem603075641,continental,14.941
iscgem603074603,transitional,86.117
iscgem606825246,continental,14.902
iscgem603236815,continental,20.411
iscgem606825233,continental,26.897
iscgem603051431,transitional,93.511
iscgem603042353,transitional,64.566
iscgem603007143,oceanic,540.21
iscgem603007131,oceanic,585.971
iscgem603044135,continental,44.745
iscgem603044134,continental,27.545
iscgem603161292,transitional,58.801
iscgem602987347,continental,44.741
iscgem602972660,continental,25.418
iscgem602958409,transitional,191.045
iscgem602949682,transitional,77.085
iscgem603044077,continental,44.209
iscgem607304923,oceanic,672.539
iscgem602894394,continental,31.261
iscgem602880302,continental,12.918
iscgem602874659,transitional,100.878
iscgem602873208,oceanic,328.358
iscgem602871480,transitional,82.394
iscgem607304721,oceanic,1710.579
iscgem607304709,transitional,55.421
iscgem602836134,transitional,146.769
iscgem602945524,continental,36.823
iscgem606824152,oceanic,501.042
iscgem602787767,continental,21.017
iscgem602787761,oceanic,849.587
iscgem607304565,oceanic,1276.534
iscgem602761452,transitional,105.029
iscgem607304526,oceanic,623.36
iscgem607304477,transitional,52.369
iscgem602731244,oceanic,1003.192
iscgem602735716,transitional,52.776
iscgem602591360,transitional,76.979
iscgem602566723,transitional,130.818
iscgem602566720,transitional,135.683
iscgem602562017,transitional,135.879
iscgem602539432,oceanic,762.096
iscgem602444221,oceanic,216.538
iscgem602437689,transitional,86.25
iscgem602430301,transitional,83.706
iscgem602430285,continental,36.187
iscgem602563705,transitional,110.916
iscgem602428508,transitional,102.181
iscgem602426976,transitional,68.55
iscgem602426049,continental,40.708
iscgem602563676,transitional,62.174
iscgem602563665,continental,32.831
iscgem606935895,transitional,116.909
iscgem602419455,continental,7.504
iscgem602419452,transitional,53.417
iscgem602419445,transitional,63.343
iscgem602392263,oceanic,231.194
iscgem602386888,continental,42.124
iscgem602386887,transitional,52.981
iscgem602363415,transitional,158.025
iscgem602401006,transitional,156.194
iscgem602363406,oceanic,761.493
iscgem602358258,oceanic,2125.497
iscgem602342576,continental,46.002
iscgem602323421,continental,14.604
iscgem602213332,continental,27.486
iscgem602090225,oceanic,269.611
iscgem602043844,transitional,105.341
iscgem602043763,continental,19.296
iscgem602043659,oceanic,329.725
iscgem602043521,oceanic,480.971
iscgem602036632,continental,17.264
iscgem605137262,continental,30.466
iscgem602090156,continental,14.513
iscgem602005588,continental,9.774
iscgem607215270,continental,26.709
iscgem602005586,continental,22.113
iscgem601995719,oceanic,557.024
iscgem601995233,continental,10.878
iscgem606632346,transitional,124.584
iscgem601901948,transitional,174.407
iscgem601901485,oceanic,633.459
iscgem601890535,continental,6.291
iscgem601890509,oceanic,364.113
iscgem601884078,transitional,75.134
iscgem601885134,oceanic,970.855
iscgem601883740,oceanic,456.235
iscgem601880080,transitional,53.877
iscgem601879562,transitional,89.094
iscgem601868898,oceanic,460.856
iscgem601867005,continental,34.233
iscgem601857803,continental,42.969
iscgem603860908,continental,28.501
iscgem601844006,transitional,66.66
iscgem601874182,transitional,153.183
iscgem601837362,oceanic,276.993
iscgem601828936,continental,35.699
iscgem601810590,continental,19.19
iscgem601795099,oceanic,214.416
iscgem601776277,transitional,89.467
iscgem601768557,continental,49.576
iscgem601741086,transitional,117.882
iscgem601740398,transitional,61.075
iscgem603272822,oceanic,724.542
iscgem601833355,transitional,66.272
iscgem601675877,transitional,63.186
iscgem604029774,transitional,76.881
iscgem601672874,continental,43.176
iscgem601667544,oceanic,615.019
iscgem601653047,continental,27.146
iscgem601626911,continental,38.103
iscgem601626654,continental,30.635
iscgem604029703,continental,16.758
iscgem601565602,continental,19.123
iscgem601562030,transitional,188.423
iscgem601554362,oceanic,2125.396
iscgem604846898,oceanic,555.942
iscgem604084447,oceanic,561.977
iscgem601551762,continental,39.937
iscgem604029635,continental,35.636
iscgem601506103,oceanic,467.737
iscgem601506076,continental,21.408
iscgem604084432,continental,29.252
iscgem601506051,transitional,55.884
iscgem601467946,transitional,186.706
iscgem601453719,transitional,94.897
iscgem601505943,oceanic,298.755
iscgem601235877,transitional,149.605
iscgem601216110,oceanic,1750.737
iscgem601191880,continental,9.294
iscgem601189513,oceanic,200.553
iscgem601134018,oceanic,530.638
iscgem601125920,transitional,181.189
iscgem601112118,continental,21.016
iscgem601204638,oceanic,226.833
iscgem604029413,oceanic,273.775
iscgem605620374,transitional,59.459
iscgem601096643,continental,34.812
iscgem601096638,continental,30.265
iscgem601038861,oceanic,773.431
iscgem601033410,continental,13.211
iscgem601090852,continental,22.445
iscgem601215547,transitional,70.294
iscgem601025379,oceanic,939.91
iscgem601021656,continental,16.099
iscgem601012000,oceanic,275.379
iscgem600964287,transitional,77.638
iscgem600983935,continental,32.6
iscgem601106261,transitional,195.918
iscgem600927721,transitional,199.162
iscgem600983890,continental,9.976
iscgem600886681,transitional,128.597
iscgem600983887,oceanic,280.925
iscgem605127971,oceanic,656.067
iscgem600983878,oceanic,796.633
iscgem600983872,continental,25.974
iscgem600872957,continental,12.97
iscgem600862032,continental,16.442
iscgem600862007,transitional,88.346
iscgem600860502,oceanic,601.186
iscgem600860404,oceanic,447.347
iscgem600852631,transitional,66.434
iscgem600842483,transitional,70.101
iscgem600824149,transitional,173.091
iscgem600823075,continental,31.342
iscgem600841739,transitional,149.394
