usgs_id,ocean_class,dist_to_coast_km
iscgem880702,continental,6.467
iscgem880682,transitional,92.721
iscgem880670,transitional,94.959
iscgem880659,continental,15.424
iscgem880645,transitional,96.702
iscgem880595,continental,9.853
iscgem880535,transitional,58.572
iscgem880524,continental,20.367
iscgem880492,transitional,80.6
iscgem880488,continental,9.115
iscgem880450,transitional,52.766
iscgem880433,transitional,65.24
iscgem880380,oceanic,1109.217
iscgem880379,oceanic,1115.004
iscgem880362,continental,5.376
iscgem880346,transitional,50.996
iscgem880246,transitional,84.567
iscgem880236,continental,16.271
iscgem880215,continental,34.665
iscgem880211,continental,0.149
iscgem880210,continental,2.413
iscgem880143,transitional,101.603
iscgem880114,oceanic,364.367
iscgem880062,transitional,91.094
iscgem880032,oceanic,254.356
iscgem880030,oceanic,205.368
iscgem879987,continental,16.759
iscgem879944,continental,7.917
iscgem879935,continental,43.74
iscgem879925,continental,48.285
iscgem879912,transitional,73.245
iscgem879899,continental,42.477
iscgem879830,continental,12.585
iscgem879785,transitional,118.165
iscgem879758,continental,34.735
iscgem879706,continental,33.115
iscgem879701,transitional,155.884
iscgem879663,continental,10.951
iscgem879627,transitional,88.507
iscgem879581,continental,36.85
iscgem879577,continental,48.244
iscgem879527,oceanic,338.763
iscgem879526,continental,11.121
iscgem879487,oceanic,1299.287
iscgem879475,continental,5.779
iscgem879472,continental,28.006
iscgem879468,continental,46.535
iscgem879457,continental,40.631
iscgem879416,continental,26.422
iscgem879414,continental,40.905
iscgem879368,continental,11.184
iscgem879364,continental,0.198
iscgem879348,continental,42.099
iscgem879315,transitional,89.782
iscgem879257,transitional,90.991
iscgem879232,transitional,61.914
iscgem879218,continental,22.366
iscgem879185,continental,24.106
iscgem879180,continental,8.378
iscgem879175,transitional,67.96
iscgem879167,transitional,63.561
iscgem879166,continental,12.596
iscgem879149,continental,14.525
iscgem879136,continental,7.505
iscgem879134,continental,37.136
iscgem879128,continental,32.134
iscgem879127,continental,46.176
iscgem879111,continental,18.424
iscgem879106,continental,17.932
iscgem879097,transitional,63.343
iscgem879087,oceanic,363.335
iscgem879081,continental,47.888
iscgem879044,continental,20.461
iscgem878809,transitional,71.694
iscgem878800,oceanic,383.664
iscgem878707,transitional,59.514
iscgem878681,continental,9.545
iscgem878676,continental,43.05
iscgem878663,continental,6.208
iscgem878656,transitional,59.004
iscgem878654,transitional,70.873
iscgem878627,transitional,110.059
iscgem878608,transitional,107.324
iscgem878607,transitional,107.152
iscgem878596,oceanic,646.723
iscgem878584,transitional,115.914
iscgem878572,transitional,102.112
iscgem878564,transitional,104.937
iscgem878513,transitional,81.57
iscgem878462,transitional,89.175
iscgem878461,continental,25.696
iscgem878456,continental,34.82
iscgem878397,transitional,50.31
iscgem878380,continental,15.924
iscgem878305,oceanic,379.695
iscgem878240,continental,34.167
iscgem878224,oceanic,261.356
iscgem878191,transitional,106.631
iscgem878153,transitional,66.93
iscgem878104,transitional,75.011
iscgem878090,transitional,90.278
iscgem878085,continental,32.654
iscgem878083,continental,35.865
iscgem878081,continental,25.707
iscgem878057,transitional,67.126
iscgem878016,continental,45.613
iscgem877991,transitional,72.426
iscgem877967,transitional,76.694
iscgem877956,transitional,77.974
iscgem877909,oceanic,368.356
iscgem883587,transitional,84.53
iscgem883583,continental,12.425
iscgem883520,transitional,164.308
iscgem883519,oceanic,244.89
iscgem883518,oceanic,250.062
iscgem883464,transitional,71.691
iscgem883463,transitional,88.453
iscgem883395,continental,3.773
iscgem883387,oceanic,487.012
iscgem883380,oceanic,2140.227
iscgem883369,continental,23.575
iscgem883354,continental,45.335
iscgem883351,continental,46.917
iscgem883288,continental,4.818
iscgem883287,oceanic,1684.867
iscgem17288196,transitional,54.865
iscgem883222,oceanic,281.364
iscgem883215,continental,22.72
iscgem883175,transitional,68.043
iscgem883170,transitional,157.697
iscgem883162,oceanic,1259.299
iscgem883142,oceanic,210.007
iscgem883139,transitional,167.846
iscgem883113,continental,2.986
iscgem883029,continental,32.833
iscgem883016,transitional,124.949
iscgem883000,oceanic,286.135
iscgem882994,continental,14.091
iscgem882968,oceanic,1512.313
iscgem882933,transitional,145.327
iscgem882916,transitional,145.29
iscgem882910,transitional,130.024
iscgem882906,transitional,79.367
iscgem882901,transitional,97.067
iscgem882896,transitional,78.499
iscgem882894,oceanic,213.628
iscgem882875,transitional,151.407
iscgem882871,transitional,119.117
iscgem882819,continental,43.551
iscgem882804,continental,4.426
iscgem882795,continental,24.792
iscgem882785,transitional,151.563
iscgem882766,oceanic,1688.523
iscgem882735,transitional,129.386
iscgem882734,continental,7.415
iscgem882724,continental,7.487
iscgem882703,oceanic,936.476
iscgem882702,oceanic,912.466
iscgem882678,oceanic,927.354
iscgem882673,oceanic,933.099
iscgem882668,continental,21.247
iscgem882649,transitional,95.89
iscgem882641,continental,23.395
iscgem882626,transitional,186.626
iscgem882593,continental,41.005
iscgem882505,transitional,88.506
iscgem882493,continental,29.342
iscgem882435,transitional,54.976
iscgem882425,transitional,161.334
iscgem882384,oceanic,442.312
iscgem882383,oceanic,456.831
iscgem882354,transitional,58.288
iscgem882280,continental,2.495
iscgem882240,transitional,133.197
iscgem882159,transitional,103.593
iscgem882086,transitional,167.94
iscgem882031,transitional,57.626
iscgem882012,continental,2.1
iscgem881999,continental,35.663
iscgem881991,oceanic,550.602
iscgem881988,continental,23.669
iscgem881943,transitional,117.846
iscgem881936,continental,43.077
iscgem881925,continental,2.005
iscgem881886,continental,6.383
iscgem881876,transitional,51.057
iscgem881859,oceanic,239.081
iscgem881828,continental,3.699
iscgem881779,transitional,83.365
iscgem881777,continental,44.57
iscgem881752,transitional,193.4
iscgem881747,transitional,57.396
iscgem881737,continental,18.558
iscgem881606,oceanic,607.522
iscgem881595,transitional,95.993
iscgem881588,transitional,85.989
iscgem881562,oceanic,478.856
iscgem881512,continental,3.795
iscgem881504,continental,33.762
iscgem881490,continental,1.078
iscgem881420,transitional,145.852
iscgem881404,transitional,61.669
iscgem881402,transitional,72.399
iscgem881364,transitional,66.061
iscgem881316,continental,48.307
iscgem881315,continental,42.883
iscgem881313,continental,12.0
iscgem881262,transitional,51.015
iscgem881242,continental,46.897
iscgem881240,transitional,111.482
iscgem881210,oceanic,457.459
iscgem881189,transitional,120.827
iscgem881160,continental,17.25
iscgem885771,oceanic,1099.527
iscgem885762,continental,7.9
iscgem885737,oceanic,2156.949
iscgem885734,transitional,108.81
iscgem885710,transitional,111.516
iscgem885682,transitional,73.856
iscgem885642,transitional,115.255
iscgem885627,continental,6.356
iscgem885605,oceanic,238.351
iscgem885568,oceanic,243.049
iscgem885558,transitional,81.468
iscgem885554,transitional,119.126
iscgem885499,transitional,83.526
iscgem885493,transitional,106.549
iscgem885456,transitional,96.753
iscgem885428,transitional,114.191
iscgem885402,transitional,70.275
iscgem885382,transitional,66.218
iscgem885360,continental,20.372
iscgem885355,transitional,66.261
iscgem885339,continental,1.332
iscgem885333,oceanic,954.901
iscgem885244,transitional,88.537
iscgem885236,continental,2.811
iscgem885204,oceanic,736.974
iscgem885177,oceanic,1205.625
iscgem885169,oceanic,466.016
iscgem885160,continental,10.095
iscgem885127,oceanic,902.885
iscgem885121,continental,12.855
iscgem885098,transitional,157.552
iscgem885093,transitional,118.916
iscgem885091,oceanic,948.405
iscgem885060,continental,19.444
iscgem885039,continental,21.688
iscgem884990,continental,49.404
iscgem884971,transitional,115.777
iscgem884953,oceanic,383.185
iscgem884949,continental,40.234
iscgem884945,continental,2.374
iscgem884933,transitional,60.037
iscgem884913,transitional,99.308
iscgem884871,transitional,113.195
iscgem884809,oceanic,485.66
iscgem884804,oceanic,807.583
iscgem884791,oceanic,240.807
iscgem884781,continental,29.085
iscgem884779,transitional,88.186
iscgem884771,continental,11.738
iscgem884750,oceanic,393.567
iscgem884730,oceanic,1677.353
iscgem884728,transitional,52.269
iscgem884702,continental,1.24
iscgem884663,oceanic,272.362
iscgem884653,transitional,149.372
iscgem884622,continental,31.474
iscgem884607,oceanic,1591.217
iscgem884590,continental,39.648
iscgem884576,transitional,109.32
iscgem884545,transitional,75.613
iscgem884514,transitional,172.467
iscgem884510,transitional,141.295
iscgem884502,transitional,72.47
iscgem884498,continental,19.1
iscgem884485,continental,38.221
iscgem884477,transitional,56.086
iscgem884447,oceanic,217.402
iscgem884426,transitional,125.826
iscgem884401,continental,17.839
iscgem884398,continental,17.259
iscgem884390,transitional,120.129
iscgem884281,oceanic,247.619
iscgem884248,transitional,136.623
iscgem884241,transitional,69.427
iscgem884213,continental,4.251
iscgem884196,transitional,92.378
iscgem884195,continental,5.89
iscgem884193,continental,21.351
iscgem884184,continental,45.674
iscgem884175,transitional,56.147
iscgem884174,transitional,51.794
iscgem884164,transitional,123.509
iscgem884163,oceanic,1661.288
iscgem884138,oceanic,1713.655
iscgem884133,transitional,154.355
iscgem884132,transitional,150.08
iscgem884131,transitional,185.066
iscgem884117,continental,2.655
iscgem884039,oceanic,1081.717
iscgem884038,oceanic,232.155
iscgem884026,oceanic,200.111
iscgem884003,continental,39.32
iscgem883985,continental,39.448
iscgem883978,oceanic,483.998
iscgem883943,continental,15.691
iscgem883918,transitional,125.454
iscgem883900,oceanic,1624.348
iscgem883886,transitional,180.878
iscgem883874,continental,28.367
iscgem883867,transitional,149.712
iscgem883864,transitional,143.075
iscgem883848,transitional,56.614
iscgem883845,continental,36.294
iscgem883832,continental,40.184
iscgem883822,transitional,142.377
iscgem883777,transitional,69.649
iscgem883768,continental,23.909
iscgem883766,continental,33.005
iscgem883765,continental,36.805
iscgem883757,continental,7.237
iscgem883745,transitional,96.558
iscgem883730,continental,10.488
iscgem883722,continental,13.401
iscgem883714,continental,13.139
iscgem883713,continental,3.946
iscgem883708,oceanic,893.446
iscgem883706,oceanic,1029.517
iscgem883700,continental,6.249
iscgem883699,continental,19.842
iscgem887754,transitional,60.146
iscgem887742,oceanic,612.571
iscgem887702,transitional,74.082
iscgem887701,transitional,109.326
iscgem887698,continental,11.292
iscgem887690,transitional,86.337
iscgem887684,oceanic,376.984
iscgem887673,continental,28.662
iscgem887641,oceanic,1492.684
iscgem887636,oceanic,1651.729
iscgem887612,oceanic,350.313
iscgem887596,transitional,50.122
iscgem887594,continental,32.231
iscgem887591,continental,27.654
iscgem887562,continental,41.338
iscgem887542,continental,15.829
iscgem887532,oceanic,406.654
iscgem887515,continental,14.015
iscgem887505,continental,14.515
iscgem887470,continental,33.868
iscgem887458,oceanic,481.084
iscgem887456,transitional,113.245
iscgem887437,continental,43.286
iscgem887434,continental,23.684
iscgem887426,continental,25.902
iscgem887419,transitional,75.178
iscgem887415,continental,20.866
iscgem887411,transitional,52.206
iscgem887399,oceanic,1229.644
iscgem887394,continental,0.614
iscgem887368,oceanic,783.937
iscgem887367,transitional,76.097
iscgem887365,continental,35.088
iscgem887328,continental,20.43
iscgem887303,continental,6.891
iscgem887294,transitional,173.96
iscgem887289,continental,18.874
iscgem887265,continental,40.088
iscgem887251,continental,37.683
iscgem887237,transitional,81.771
iscgem887230,transitional,51.488
iscgem887179,transitional,55.465
iscgem887170,transitional,74.978
iscgem887168,oceanic,1928.684
iscgem887163,continental,17.154
iscgem887136,oceanic,1284.383
iscgem887096,continental,25.858
iscgem887094,oceanic,673.446
iscgem887081,continental,16.483
iscgem887059,continental,19.42
iscgem887058,continental,19.758
iscgem887050,continental,32.854
iscgem887045,continental,7.457
iscgem887037,oceanic,608.665
iscgem887008,transitional,69.345
iscgem886991,continental,18.568
iscgem886969,oceanic,265.687
iscgem886960,continental,45.437
iscgem886936,continental,32.954
iscgem886928,continental,49.69
iscgem886906,transitional,76.342
iscgem886901,continental,15.367
iscgem886896,continental,38.068
iscgem886890,oceanic,458.973
iscgem886847,transitional,69.873
iscgem886828,transitional,64.493
iscgem886818,continental,47.633
iscgem886812,continental,7.232
iscgem886779,transitional,50.725
iscgem886778,oceanic,290.499
iscgem886753,oceanic,1187.202
iscgem886739,continental,3.423
iscgem886729,transitional,66.861
iscgem886727,transitional,168.679
iscgem886724,oceanic,425.425
iscgem886723,transitional,171.417
iscgem886719,transitional,168.068
iscgem886716,transitional,103.556
iscgem886709,oceanic,1344.772
iscgem886705,continental,1.387
iscgem886700,transitional,53.35
iscgem886697,transitional,92.064
iscgem886693,continental,9.379
iscgem886692,transitional,138.435
iscgem886670,continental,15.115
iscgem886632,transitional,100.871
iscgem886606,transitional,51.188
iscgem886602,continental,39.491
iscgem886587,continental,13.075
iscgem886586,continental,39.219
iscgem886583,transitional,166.298
iscgem886577,transitional,158.93
iscgem886540,transitional,138.792
iscgem886537,transitional,196.66
iscgem886507,transitional,81.851
iscgem886499,continental,45.414
iscgem886498,continental,43.559
iscgem886497,oceanic,1942.035
iscgem886475,continental,40.015
iscgem886453,continental,28.644
iscgem886448,continental,24.842
